time,latitude,longitude,heart_rate
14:01:37,48.87391886018938,2.2785270906263784,133
14:01:38,48.87392396696152,2.278524941013705,133
14:01:39,48.873929719771105,2.2785217146719656,132
14:01:40,48.87393493421616,2.2785181114750523,131
14:01:41,48.87393907193215,2.2785142390958724,129
14:01:42,48.87394186758226,2.278508755468553,129
14:01:43,48.87394375185813,2.278503164168327,129
14:01:44,48.873946120662076,2.2784990264523413,128
14:01:45,48.87394940084027,2.278496823003215,127
14:01:46,48.87395316554654,2.2784955886102494,127
14:01:47,48.87395655339764,2.2784939235256565,127
14:01:48,48.8739594028842,2.27849139705781,126
14:01:49,48.87396203702496,2.2784887629170574,124
14:01:50,48.87396440198344,2.278486074939851,123
14:01:51,48.873966336250305,2.278483333126191,123
14:01:52,48.87396757064327,2.2784797837657313,123
14:01:53,48.873967257413,2.278478076963714,122
14:01:54,48.87396740552151,2.278473734855652,122
14:01:55,48.87396740552151,2.2784691398794,120
14:01:56,48.87396740552151,2.2784642414613203,119
14:01:57,48.87396689978513,2.2784591913223267,119
14:01:58,48.87396518389384,2.2784528768423833,119
14:01:59,48.87396321513436,2.2784440914789834,118
14:02:00,48.87396003260757,2.278434294642824,118
14:02:01,48.87395599394134,2.278423688628457,118
14:02:02,48.873948792048864,2.2784068550382344,116
14:02:03,48.87394341060094,2.2783933298928396,115
14:02:04,48.87393807683672,2.2783800431660244,113
14:02:05,48.87393279075623,2.278367280960083,113
14:02:06,48.87392769541059,2.278355138642447,113
14:02:07,48.8739221743175,2.278343663896833,113
14:02:08,48.873916605540686,2.2783326148986816,112
14:02:09,48.873911700929916,2.2783223288399834,111
14:02:10,48.87390693937029,2.2783124719347274,111
14:02:11,48.87390165328979,2.2783027580806188,111
14:02:12,48.87389612879072,2.2782938991274153,110
14:02:13,48.873890560013905,2.278285850797381,110
14:02:14,48.87388527733939,2.278277325630188,110
14:02:15,48.87388051577977,2.278268994603838,110
14:02:16,48.87387537275042,2.278259233066014,110
14:02:17,48.87386960983277,2.278247230393546,110
14:02:18,48.87386280127934,2.2782338006155833,111
14:02:19,48.87385470526559,2.278219321795872,111
14:02:20,48.8738461800984,2.2782056059156144,111
14:02:21,48.8738368099386,2.2781887271187524,111
14:02:22,48.873828122110076,2.278176455786734,111
14:02:23,48.87381973772338,2.2781646360050547,111
14:02:24,48.873811505057596,2.2781539794170493,112
14:02:25,48.87380337353909,2.27814418258089,112
14:02:26,48.873795140873305,2.2781350901632598,112
14:02:27,48.873787464517534,2.2781268069238374,112
14:02:28,48.873780593727574,2.278118877699881,114
14:02:29,48.873773722937614,2.27811180822777,114
14:02:30,48.87376455722317,2.2780969296732256,114
14:02:31,48.87375805070323,2.278093703331486,116
14:02:32,48.873752405566556,2.278090746172013,116
14:02:33,48.87374777947703,2.2780883273770733,116
14:02:34,48.87374406860721,2.2780873044844596,116
14:02:35,48.873740519246745,2.2780875736667263,115
14:02:36,48.873737831269544,2.2780906923355593,116
14:02:37,48.873735035619426,2.2780938110043927,116
14:02:38,48.87373218613286,2.2780957452712522,116
14:02:39,48.87372933664629,2.2780978410474715,116
14:02:40,48.87372712935171,2.278100529024678,116
14:02:41,48.873725029730025,2.2781031631654307,116
14:02:42,48.873722234079914,2.2781048282500236,116
14:02:43,48.873719007738174,2.278105151268744,116
14:02:44,48.873715462223174,2.2781042360490367,116
14:02:45,48.87371218589045,2.278102463291537,116
14:02:46,48.873708798039345,2.2780992369497977,116
14:02:47,48.87370616389859,2.278096656645498,116
14:02:48,48.87370406427691,2.2780947185331777,115
14:02:49,48.873702503019764,2.2780941263321908,115
14:02:50,48.873700941762614,2.2780938033134706,114
14:02:51,48.87370143514691,2.2780898809432983,114
14:02:52,48.87370108113144,2.2780908418424204,114
14:02:53,48.873701536294185,2.2780922579042837,114
14:02:54,48.87370249719331,2.2780935728188716,114
14:02:55,48.87370406497609,2.2780941291288896,114
14:02:56,48.873705582185224,2.2780931718421704,115
14:02:57,48.873706846526176,2.2780899387417417,116
14:02:58,48.87370907176625,2.278086048184019,117
14:02:59,48.87371230486667,2.2780826633626763,117
14:03:00,48.87371563911438,2.2780796325568,118
14:03:01,48.87371887221481,2.278076854619113,118
14:03:02,48.87372240875707,2.278075033968145,119
14:03:03,48.87373036316463,2.278076788357326,119
14:03:04,48.873736126082285,2.278075977734157,119
14:03:05,48.873742032051084,2.278076216152736,119
14:03:06,48.873748367173334,2.278077026775905,119
14:03:07,48.87376020727931,2.2780803377563887,119
14:03:08,48.873767595033385,2.2780809692434363,119
14:03:09,48.873775298530994,2.278081690942919,119
14:03:10,48.87377706832356,2.278079933590359,119
14:03:11,48.87379081625687,2.2780851533538415,119
14:03:12,48.87380050985437,2.2780864238739014,119
14:03:13,48.87381081832083,2.2780885727782,119
14:03:14,48.87382147814098,2.278090897359346,119
14:03:15,48.873832050122715,2.278093441536552,119
14:03:16,48.87384262210444,2.278096992718546,118
14:03:17,48.873853413682234,2.278100986229746,116
14:03:18,48.873864337017665,2.2781056793112504,115
14:03:19,48.87387534505442,2.27811094334251,114
14:03:20,48.873886001737496,2.278116558727465,114
14:03:21,48.873897863758934,2.2781224383248224,113
14:03:22,48.87390786409378,2.278128226598104,112
14:03:23,48.87391717235247,2.2781331804063587,113
14:03:24,48.87392689453231,2.2781382269329495,113
14:03:25,48.87393647763464,2.2781427171495228,112
14:03:26,48.87394592165947,2.2781473464436,111
14:03:27,48.873958577128015,2.278152781374314,111
14:03:29,48.87397602375816,2.27816062113818,111
14:03:30,48.87398415803909,2.278164933709537,111
14:03:31,48.87399214856765,2.27817037526299,112
14:03:32,48.87399920645882,2.27817537504084,113
14:03:33,48.87400558064966,2.2781797402045307,114
14:03:34,48.8740117094096,2.278182829127592,115
14:03:35,48.8740174945663,2.2781856726197636,116
14:03:36,48.87402332880918,2.2781871452051052,117
14:03:37,48.87402818132849,2.278188372359556,118
14:03:38,48.87403677031398,2.278192702680826,117
14:03:39,48.87403963506222,2.2781928591430187,117
14:03:40,48.87404182180762,2.2781925462186337,117
14:03:41,48.87404265627265,2.2781910859048367,116
14:03:42,48.87404291704297,2.2781895212829113,115
14:03:43,48.87404187396169,2.278186708688736,113
14:03:44,48.87403932213783,2.2781819701194763,114
14:03:45,48.87403535120415,2.27817554546125,114
14:03:46,48.87403191580917,2.2781691298340307,114
14:03:47,48.87403016321121,2.2781674131270377,114
14:03:48,48.87402500260261,2.2781583801392586,114
14:03:49,48.874019411302385,2.278147628230433,114
14:03:50,48.874013335474075,2.278136284120621,114
14:03:51,48.87400752882804,2.2781236517813896,114
14:03:52,48.874000980936245,2.2781139612197876,114
14:03:53,48.87399575217017,2.2781003960247697,114
14:03:54,48.87399103723723,2.278087176125625,114
14:03:55,48.8739899435351,2.2780753104917464,114
14:03:56,48.87398774008597,2.2780647739287345,114
14:03:57,48.8739866633569,2.2780555794315953,114
14:03:58,48.873985536636845,2.2780480000280563,114
14:03:59,48.873985105945216,2.278041766535851,114
14:04:00,48.87398526745458,2.278035690707545,114
14:04:01,48.873985590473296,2.2780285919866254,114
14:04:02,48.87398634418364,2.278022731504133,114
14:04:03,48.87398785160434,2.27801751705908,114
14:04:04,48.87399048574509,2.2780132716701877,114
14:04:05,48.873993604413926,2.278009726155189,114
14:04:06,48.873996830755665,2.2780079495522285,114
14:04:07,48.874000110933856,2.2780071958418815,114
14:04:08,48.87400376412176,2.2780071958418815,114
14:04:09,48.87400264575564,2.277998155560987,114
14:04:10,48.87400729902859,2.2779980404623625,114
14:04:11,48.8740121824988,2.2779978102651137,114
14:04:12,48.874017468814195,2.2779982706596114,114
14:04:13,48.874023042876146,2.2779974690799056,114
14:04:14,48.874029595276404,2.2779953438660194,114
14:04:15,48.87403763984812,2.277994365527712,114
14:04:16,48.874045569321204,2.2779921252152016,114
14:04:17,48.87405280820255,2.2779895396068177,114
14:04:18,48.87405391277805,2.2779802083969116,114
14:04:19,48.87406292043883,2.2779847671245705,114
14:04:20,48.87406700232933,2.277981663572377,114
14:04:21,48.87407068137465,2.277978617569496,114
14:04:22,48.87407384247616,2.2779764348062974,114
14:04:23,48.87407648974452,2.27797545646799,114
14:04:24,48.874077468082824,2.2779759744117998,114
14:04:25,48.87407695013901,2.2779764348062974,114
14:04:26,48.87407436453063,2.277978099625686,114
14:04:27,48.874070282640126,2.27797925061193,114
14:04:28,48.87406533750995,2.2779790204146813,114
14:04:29,48.87405976344799,2.277977524132564,114
14:04:30,48.87405384409016,2.277975111172117,114
14:04:31,48.87404717659128,2.277972410465109,114
14:04:32,48.87403988016063,2.277967872290776,114
14:04:33,48.874032522069996,2.2779627586233206,114
14:04:34,48.87402493378212,2.277956954364119,114
14:04:35,48.87401746059286,2.2779510925556052,114
14:04:36,48.8740102979872,2.277937968571981,114
14:04:37,48.87400159570906,2.27792877179605,114
14:04:38,48.87399307886759,2.2779208686616688,114
14:04:39,48.87398511833615,2.2779145108328924,114
14:04:40,48.87397845144625,2.277909698309722,114
14:04:41,48.873972649927495,2.2779069829870155,114
14:04:42,48.873968146465444,2.2779076011092574,114
14:04:43,48.87396413308603,2.2779082192314997,114
14:04:44,48.87396098507775,2.2779099455586187,114
14:04:45,48.87395876425284,2.2779118573224104,114
14:04:46,48.873958578816165,2.2779130935668945,114
14:04:47,48.87395876425284,2.277915504243639,114
14:04:48,48.87395876425284,2.2779194558108293,114
14:04:49,48.873964420680345,2.2779178824918023,114
14:04:50,48.87396620059835,2.2779208709453713,114
14:04:51,48.87396976043438,2.2779232263565063,114
14:04:52,48.8739742410594,2.2779243773427504,114
14:04:53,48.87398010286792,2.2779233414551308,114
14:04:54,48.87398682791611,2.2779220794809274,114
14:04:55,48.87399527533301,2.277920357112227,114
14:04:56,48.874003554212635,2.2779184045462775,114
14:04:57,48.87401183309226,2.2779176564052186,114
14:04:58,48.87402154339684,2.2779155748861806,114
14:04:59,48.874027839413394,2.277916193008423,114
14:05:00,48.87402649172421,2.2779151324568123,114
14:05:01,48.87403143274373,2.277915761388581,114
14:05:02,48.87403591747942,2.277915646289957,115
14:05:03,48.87403999936992,2.277915358543396,116
14:05:04,48.87404385106317,2.2779146679516495,116
14:05:05,48.874048734533375,2.2779125961764106,116
14:05:06,48.87404687942997,2.27790468354379,116
14:05:07,48.87404919055201,2.2779000612997238,116
14:05:08,48.87404859835102,2.2778947391817645,116
14:05:09,48.874046233392534,2.277888124988925,116
14:05:10,48.87404236101335,2.277880972431552,116
14:05:11,48.87404281517555,2.2778732242255377,116
14:05:12,48.87403626277529,2.2778673048677116,116
14:05:13,48.87402994057228,2.277862709144066,116
14:05:14,48.874022812678895,2.2778604647208907,116
14:05:15,48.87401540114962,2.2778581093097556,116
14:05:16,48.87400821570692,2.2778551784054986,116
14:05:17,48.87400056986973,2.2778535670247573,116
14:05:18,48.873992640396644,2.2778516103481423,116
14:05:19,48.87398402033181,2.27785022916465,116
14:05:20,48.873974253391395,2.277849481023591,116
14:05:21,48.87396391095786,2.277848847981157,116
14:05:22,48.87395402480816,2.277848214938723,116
14:05:23,48.873944599052955,2.2778475243469765,116
14:05:24,48.87393597898812,2.27784735169904,116
14:05:25,48.87392844824955,2.277847409248352,116
14:05:26,48.873921320356175,2.277846492570022,116
14:05:27,48.87391620668872,2.2778459170769,116
14:05:28,48.87391252286972,2.2778507432629986,116
14:05:29,48.87390644704142,2.2778502587349183,116
14:05:30,48.87389929448405,2.2778493435152116,116
14:05:31,48.87389171508051,2.2778476784306187,116
14:05:32,48.87388130390283,2.277848167852922,116
14:05:33,48.87387125419848,2.277847308101076,116
14:05:34,48.873860294168644,2.2778466506437822,116
14:05:35,48.87384938471245,2.2778461449074023,116
14:05:36,48.87383711338043,2.277847409248352,116
14:05:37,48.873824282125995,2.2778519030773277,116
14:05:38,48.873810898173936,2.2778574589527016,116
14:05:39,48.87379907839226,2.277863621711731,116
14:05:40,48.87378942966461,2.2778672088276255,116
14:05:41,48.873779027802605,2.277865695953369,116
14:05:42,48.87377083642142,2.2778675045285905,116
14:05:43,48.87376274381365,2.2778691223689487,116
14:05:44,48.873755363055636,2.277869408471244,116
14:05:45,48.87374783924648,2.277868836266654,116
14:05:46,48.87374098300934,2.277866884640285,116
14:05:47,48.87373642341511,2.277859620145849,116
14:05:48,48.873733178989305,2.277856195295179,117
14:05:49,48.87373485014989,2.277847626270392,117
14:05:50,48.87373514970144,2.277843735156915,117
14:05:51,48.873736815574844,2.277838648893894,117
14:05:52,48.87374005957348,2.2778247682059685,117
14:05:53,48.873735669182565,2.2778142399904207,117
14:05:54,48.87373127879166,2.2778048922375933,117
14:05:55,48.87373055690943,2.277789079865744,117
14:05:56,48.87372823094213,2.2777810956156532,117
14:05:57,48.873726293098095,2.2777726068053137,117
14:05:58,48.8737233877182,2.277765243552452,117
14:05:59,48.87372082887694,2.2777571428653807,117
14:06:00,48.873722974459334,2.2777481582429675,117
14:06:01,48.87372001277076,2.277740897072686,117
14:06:02,48.87371705108219,2.277733710077074,117
14:06:03,48.87371438344319,2.277726411819458,117
14:06:04,48.87371204959022,2.2777184857262505,117
14:06:05,48.873710012435915,2.277710525194804,117
14:06:06,48.87370904816522,2.27770234213935,117
14:06:07,48.873708417680525,2.277695083618164,118
14:06:08,48.873712169363145,2.277689051120839,118
14:06:09,48.87371245343635,2.2776821014728954,118
14:06:10,48.87371612568291,2.277676606664852,118
14:06:11,48.873716974744994,2.277670110974993,119
14:06:12,48.87371847094322,2.2776636493449307,119
14:06:13,48.873720750516775,2.2776572558344625,119
14:06:14,48.87372256755829,2.2776549434661866,119
14:06:15,48.87372539997101,2.2776485109329223,119
14:06:16,48.873728866577146,2.2776420450210573,118
14:06:17,48.87373204873158,2.2776381831902723,117
14:06:18,48.87373583316803,2.2776287460327147,117
14:06:19,48.87374003410339,2.2776209139823913,117
14:06:20,48.87374278673759,2.2776179290734806,116
14:06:21,48.87374736941778,2.2776095316960263,116
14:06:22,48.87375150506313,2.277601198508189,116
14:06:23,48.87375557651887,2.2775944677683024,116
14:06:24,48.87376150369644,2.277584617137909,116
14:06:25,48.8737656712532,2.277579152584076,116
14:06:26,48.87377000331879,2.2775738859176635,116
14:06:27,48.873773770332335,2.2775694513320923,116
14:06:28,48.87377717018128,2.2775651168823243,116
14:06:29,48.87378288805485,2.277557554344336,116
14:06:30,48.8737853517135,2.2775541841983795,116
14:06:31,48.873786288003124,2.277551405131817,108
14:06:32,48.87378718023715,2.277545418428338,108
14:06:33,48.87378533249316,2.2775433167167334,107
14:06:34,48.87378175150264,2.2775395702232015,106
14:06:35,48.87378175150264,2.2775413502346384,106
14:06:36,48.873784365979105,2.277545403350483,105
14:06:37,48.873787091536954,2.2775483564897017,105
14:06:38,48.873789099129766,2.2775514992800625,104
14:06:40,48.87379007494968,2.277555815551592,103
14:06:41,48.87379105194755,2.277557049108588,102
14:06:42,48.87379155729128,2.277557883573615,101
14:06:43,48.87379272959449,2.2775590392676266,101
14:06:44,48.873792843385175,2.2775582048025997,101
14:06:45,48.87379401070731,2.27755792368026,102
14:06:46,48.873794246287574,2.2775558204877946,103
14:06:47,48.873794325760436,2.2775540749231973,102
14:06:48,48.87379467189312,2.2775535732507706,102
14:06:49,48.87379467189312,2.2775516122579575,101
14:06:50,48.87379479706287,2.277548986673355,100
14:06:51,48.873794755339624,2.2775463610887527,99
14:06:52,48.8737954781169,2.2775428011303855,98
14:06:53,48.87379659073694,2.277541450091771,98
14:06:54,48.873799884861164,2.2775387276302683,98
14:06:55,48.87380147522146,2.2775368338281456,98
14:06:56,48.87380455887836,2.277533419754194,99
14:06:57,48.87380608009256,2.2775318233863167,99
14:06:58,48.873809017241,2.2775302504499755,99
14:06:59,48.87381075322628,2.2775300070643425,99
14:07:00,48.87381283690532,2.2775308042764664,99
14:07:01,48.87381564825773,2.2775323316454887,99
14:07:02,48.87381908545891,2.2775344848632812,99
14:07:03,48.873826553821566,2.277540102005005,99
14:07:04,48.873830187320706,2.277544333934784,99
14:07:05,48.87383309065127,2.2775493462880454,99
14:07:06,48.873836620181216,2.277554575134726,99
14:07:07,48.87384070602118,2.277559378567864,101
14:07:08,48.87384521493725,2.2775640511045268,101
14:07:09,48.87385018199098,2.277568560020596,101
14:07:10,48.87385570535473,2.2775729707643095,101
14:07:11,48.87386194631165,2.2775771197150734,102
14:07:12,48.87386884175095,2.2775814977346682,102
14:07:13,48.87387616260379,2.277586628408993,102
14:07:14,48.873884135601564,2.2775921494353053,102
14:07:15,48.873887232371736,2.2775937002532336,102
14:07:16,48.8739016196307,2.277602932032417,102
14:07:17,48.8739110324897,2.2776079668718228,103
14:07:18,48.87392080531401,2.277612674470041,104
14:07:19,48.87393087031794,2.2776172184476664,104
14:07:20,48.87393713484005,2.2776192183397255,104
14:07:21,48.87394852784215,2.277623743427043,105
14:07:22,48.87396002302364,2.2776278257369995,105
14:07:23,48.87397151820514,2.277631908046956,106
14:07:24,48.87397967247253,2.2776339079471346,106
14:07:25,48.873991020182345,2.2776378443900573,107
14:07:26,48.87400272298366,2.277641177177429,107
14:07:27,48.87401232984331,2.2776439719729953,108
14:07:28,48.87402414480845,2.2776486396789553,109
14:07:29,48.874036219384934,2.2776532332102457,109
14:07:30,48.87404814154603,2.27766059720239,110
14:07:31,48.87406015673349,2.2776665687561035,110
14:07:32,48.87407305473235,2.2776771347697187,110
14:07:33,48.874085089055505,2.2776841652102586,111
14:07:34,48.87409643138327,2.2776910357358977,111
14:07:35,48.87410720383249,2.2776970921493156,112
14:07:36,48.87411941626133,2.2777081452883206,112
14:07:37,48.874130273476624,2.2777141699424157,113
14:07:38,48.87414095951961,2.2777200234241977,113
14:07:39,48.874151773941826,2.277725277802883,114
14:07:40,48.874162673950195,2.2777297649628077,114
14:07:41,48.87417357090192,2.2777338272485976,114
14:07:42,48.874184467853645,2.277737033672822,114
14:07:43,48.87419476875892,2.2777392130631666,113
14:07:44,48.87420387145801,2.277740240097046,113
14:07:45,48.87421156504215,2.2777403684762807,113
14:07:46,48.87421831717858,2.27773938423548,112
14:07:47,48.87422434183267,2.277737461603605,111
14:07:48,48.87423028090061,2.277734725903242,111
14:07:49,48.87423686186472,2.2777299819848476,111
14:07:50,48.8742439135527,2.2777229730899515,111
14:07:51,48.87425045172373,2.277715279505803,111
14:07:52,48.87425621961936,2.277707799887046,111
14:07:53,48.87426719150028,2.2777041261260575,111
14:07:54,48.87427106419125,2.277696019894368,111
14:07:55,48.87426784405341,2.2776845143391538,111
14:07:56,48.87426951298347,2.2776769521908884,111
14:07:57,48.87427466946679,2.277671069712252,111
14:07:58,48.874273950989185,2.27766075649777,111
14:07:59,48.87427237549343,2.277649902008675,111
14:08:00,48.87427016851064,2.277638908979055,111
14:08:01,48.87426705940349,2.2776281865867407,111
14:08:02,48.874263589446606,2.277617689725515,111
14:08:03,48.87425922058724,2.277608320519731,111
14:08:04,48.87425435555948,2.2775989513139465,111
14:08:05,48.87424913290385,2.2775897174268156,111
14:08:06,48.87424377492956,2.2775806188583374,111
14:08:07,48.87423819142419,2.2775730055731698,111
14:08:08,48.87423269490938,2.277566294412355,111
14:08:09,48.87422746903187,2.2775603468353682,111
14:08:10,48.87422224315437,2.277554895426776,111
14:08:11,48.87421724280796,2.2775493086995304,111
14:08:12,48.874213006045366,2.277543409450634,111
14:08:13,48.87420894077846,2.2775314671652658,111
14:08:14,48.87420498643603,2.277526896340506,111
14:08:15,48.87420112746103,2.2775236095700944,111
14:08:16,48.874197363853455,2.2775214672088624,111
14:08:17,48.87419402939933,2.2775199924196516,111
14:08:18,48.874190841402324,2.2775192771639143,111
14:08:19,48.874191918888606,2.27752368192415,111
14:08:20,48.874189264065514,2.277521700472445,111
14:08:21,48.874186876657845,2.27752025707348,111
14:08:22,48.87418552347132,2.277518410940428,111
14:08:23,48.8741849821967,2.2775162941700704,110
14:08:24,48.87418484687805,2.2775140871872774,110
14:08:25,48.87418480177183,2.27751138403609,110
14:08:26,48.87418475666561,2.2775086808849023,110
14:08:27,48.87418466645318,2.277505980955588,110
14:08:28,48.874184350709655,2.277504405459842,110
14:08:29,48.874183448585306,2.2775036837603593,110
14:08:30,48.8741801738739,2.2775049924850466,110
14:08:31,48.874179414340425,2.2775044679641723,110
14:08:32,48.87417793614524,2.2775037050247193,110
14:08:33,48.87417584146772,2.2775023698806764,110
14:08:34,48.87417341300419,2.277501034736633,110
14:08:35,48.87417276339097,2.277505647052418,110
14:08:36,48.874170794631496,2.277504736726934,110
14:08:37,48.8741686741511,2.277504230990554,110
14:08:38,48.874170853245644,2.2775078396643362,110
14:08:39,48.87416966884367,2.277507085953989,110
14:08:40,48.87416864595106,2.2775060092249224,110
14:08:41,48.87416816142298,2.277503805775796,110
14:08:42,48.87416773457681,2.2775010101256834,110
14:08:43,48.874166823202565,2.2774975684381302,110
14:08:44,48.87416618101059,2.2774934268766835,110
14:08:45,48.874165754164416,2.277488373940991,110
14:08:46,48.87416511197244,2.277482082766871,110
14:08:47,48.874164519771455,2.2774746071907783,110
14:08:48,48.87416468128081,2.27746477050166,110
14:08:49,48.874165542664066,2.277452888027314,110
14:08:50,48.874166350210864,2.277440736370702,110
14:08:51,48.8741678537861,2.277427565666937,111
14:08:52,48.8741696265436,2.277414071944452,111
14:08:53,48.874170972454934,2.2774017626239407,111
14:08:54,48.874172799048885,2.277390791523841,111
14:08:55,48.87417441029702,2.2773800396150157,111
14:08:56,48.87417570237191,2.277369499206543,111
14:08:57,48.87417656375516,2.2773596586719638,111
14:08:58,48.87417742513841,2.277351002539358,112
14:08:59,48.874178555703935,2.2773441230097125,112
14:09:00,48.874179632433,2.277338158699774,113
14:09:01,48.87417518681493,2.277329181802684,114
14:09:02,48.874176970843614,2.2773237803886675,114
14:09:03,48.87417892340956,2.2773196984981667,115
14:09:04,48.87418145146863,2.277316997791159,116
14:09:05,48.87418478110741,2.2773136640417166,117
14:09:06,48.87418811485685,2.277308723022198,117
14:09:07,48.87419087311317,2.2773018294367295,119
14:09:08,48.87419328607362,2.277293266921208,119
14:09:09,48.874195641484754,2.277282636741112,121
14:09:10,48.87419753650139,2.2772718339130797,122
14:09:11,48.874203898288584,2.277260740598043,122
14:09:12,48.874205377366806,2.2772504930143005,122
14:09:13,48.87420747456727,2.2772419761728355,122
14:09:14,48.87421056076332,2.2772355565318354,122
14:09:15,48.87421720981598,2.2772284746170044,121
14:09:16,48.87421994209289,2.277227940559387,120
14:09:17,48.874222207069394,2.2772294092178345,120
14:09:18,48.874223470687866,2.277228078842163,119
14:09:19,48.874223470687866,2.2772265434265138,119
14:09:20,48.87422253608704,2.2772246742248536,119
14:09:21,48.87421928281369,2.277225955672886,119
14:09:22,48.874218702316284,2.2772217522496763,120
14:09:23,48.874218339505404,2.2772181293238765,121
14:09:24,48.87421855719193,2.277214288711548,121
14:09:25,48.87421877487846,2.277209504790928,122
14:09:26,48.87421892000281,2.2772041403728984,123
14:09:27,48.87421928281369,2.2771979052087534,124
14:09:28,48.87422000843546,2.277190441670625,124
14:09:29,48.87422153224116,2.2771825427594394,124
14:09:30,48.874224144479506,2.2771732651669048,124
14:09:31,48.874226756717846,2.2771658741909526,124
14:09:32,48.87423002152216,2.2771602471669516,124
14:09:32,48.874234922846455,2.2771590383429277,124
14:09:33,48.874235499472846,2.2771588961283364,124
14:09:33,48.874235499472846,2.2771588961283364,124
14:09:34,48.87424161320641,2.2771588961283364,124
14:09:35,48.87424836272285,2.2771591345469155,124
14:09:36,48.87425543013073,2.2771569944563366,124
14:09:37,48.87426178228287,2.2771527880714055,124
14:09:38,48.87426677771977,2.277146753810701,124
14:09:39,48.874270507267546,2.2771377847308205,124
14:09:40,48.87427352155958,2.277127226193746,124
14:09:41,48.87427748952593,2.277118972369603,124
14:09:42,48.87428233169374,2.2771110364368985,124
14:09:43,48.87428723510943,2.277107734429209,124
14:09:44,48.874292850494385,2.2770994901657104,124
14:09:45,48.87429829020249,2.2770903675179732,124
14:09:46,48.87430241233424,2.2770808935165405,124
